Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 07:34:14.847;0.00s;55;2025-11-10 07:34:14.847;--
arrival;10/11/2025, 07:34:18.179;0.00s;56;2025-11-10 07:34:18.179;--
arrival;10/11/2025, 07:34:27.533;0.00s;57;2025-11-10 07:34:27.533;--
arrival;10/11/2025, 07:34:40.167;0.00s;58;2025-11-10 07:34:40.167;--
arrival;10/11/2025, 07:34:40.795;0.00s;59;2025-11-10 07:34:40.795;--
arrival;10/11/2025, 07:35:13.493;0.00s;60;2025-11-10 07:35:13.493;--
arrival;10/11/2025, 07:35:23.197;0.00s;61;2025-11-10 07:35:23.197;--
arrival;10/11/2025, 07:35:23.632;0.00s;62;2025-11-10 07:35:23.632;--
arrival;10/11/2025, 07:35:24.164;0.00s;63;2025-11-10 07:35:24.164;--
arrival;10/11/2025, 07:35:31.623;0.00s;64;2025-11-10 07:35:31.623;--
arrival;10/11/2025, 07:35:37.424;0.00s;65;2025-11-10 07:35:37.424;--
arrival;10/11/2025, 07:35:47.286;0.00s;66;2025-11-10 07:35:47.286;--
arrival;10/11/2025, 07:36:02.833;0.00s;67;2025-11-10 07:36:02.833;--
arrival;10/11/2025, 07:36:07.067;0.00s;68;2025-11-10 07:36:07.067;--
arrival;10/11/2025, 07:36:13.197;0.00s;69;2025-11-10 07:36:13.197;--
arrival;10/11/2025, 07:36:15.253;0.00s;70;2025-11-10 07:36:15.253;--
arrival;10/11/2025, 07:36:16.156;0.00s;71;2025-11-10 07:36:16.156;--
arrival;10/11/2025, 07:36:20.192;0.00s;72;2025-11-10 07:36:20.192;--
arrival;10/11/2025, 07:36:31.753;0.00s;73;2025-11-10 07:36:31.753;--
arrival;10/11/2025, 07:36:34.091;0.00s;74;2025-11-10 07:36:34.091;--
arrival;10/11/2025, 07:37:23.084;0.00s;75;2025-11-10 07:37:23.084;--
arrival;10/11/2025, 07:37:23.772;0.00s;76;2025-11-10 07:37:23.772;--
arrival;10/11/2025, 07:37:24.452;0.00s;77;2025-11-10 07:37:24.452;--
arrival;10/11/2025, 07:37:25.177;0.00s;78;2025-11-10 07:37:25.177;--
arrival;10/11/2025, 07:37:25.833;0.00s;79;2025-11-10 07:37:25.833;--
arrival;10/11/2025, 07:37:30.456;0.00s;80;2025-11-10 07:37:30.456;--
arrival;10/11/2025, 07:38:03.064;0.00s;81;2025-11-10 07:38:03.064;--
arrival;10/11/2025, 07:38:04.183;0.00s;82;2025-11-10 07:38:04.183;--
arrival;10/11/2025, 07:38:09.855;0.00s;83;2025-11-10 07:38:09.855;--
arrival;10/11/2025, 07:38:43.626;0.00s;84;2025-11-10 07:38:43.626;--
arrival;10/11/2025, 07:39:04.774;0.00s;85;2025-11-10 07:39:04.774;--
arrival;10/11/2025, 07:39:07.184;0.00s;86;2025-11-10 07:39:07.184;--
arrival;10/11/2025, 07:39:18.565;0.00s;87;2025-11-10 07:39:18.565;--
arrival;10/11/2025, 07:39:21.389;0.00s;88;2025-11-10 07:39:21.389;--
arrival;10/11/2025, 07:39:22.380;0.00s;89;2025-11-10 07:39:22.380;--
arrival;10/11/2025, 07:39:23.945;0.00s;90;2025-11-10 07:39:23.945;--
arrival;10/11/2025, 07:39:25.862;0.00s;91;2025-11-10 07:39:25.862;--
arrival;10/11/2025, 07:39:29.475;0.00s;92;2025-11-10 07:39:29.475;--
arrival;10/11/2025, 07:39:30.427;0.00s;93;2025-11-10 07:39:30.427;--
arrival;10/11/2025, 07:39:44.960;0.00s;94;2025-11-10 07:39:44.960;--
arrival;10/11/2025, 07:40:02.367;0.00s;95;2025-11-10 07:40:02.367;--
arrival;10/11/2025, 07:40:07.088;0.00s;96;2025-11-10 07:40:07.088;--
arrival;10/11/2025, 07:40:07.982;0.00s;97;2025-11-10 07:40:07.982;--
arrival;10/11/2025, 07:40:09.619;0.00s;98;2025-11-10 07:40:09.619;--
arrival;10/11/2025, 07:40:14.320;0.00s;99;2025-11-10 07:40:14.320;--
arrival;10/11/2025, 07:40:44.581;0.00s;100;2025-11-10 07:40:44.581;--
arrival;10/11/2025, 07:41:34.949;0.00s;101;2025-11-10 07:41:34.949;--
arrival;10/11/2025, 07:41:38.998;0.00s;102;2025-11-10 07:41:38.998;--
arrival;10/11/2025, 07:41:41.163;0.00s;103;2025-11-10 07:41:41.163;--
arrival;10/11/2025, 07:41:43.948;0.00s;104;2025-11-10 07:41:43.948;--
arrival;10/11/2025, 07:41:44.577;0.00s;105;2025-11-10 07:41:44.577;--
arrival;10/11/2025, 07:41:45.349;0.00s;106;2025-11-10 07:41:45.349;--
arrival;10/11/2025, 07:41:49.179;0.00s;107;2025-11-10 07:41:49.179;--
arrival;10/11/2025, 07:41:51.898;0.00s;108;2025-11-10 07:41:51.898;--
arrival;10/11/2025, 07:41:59.916;0.00s;109;2025-11-10 07:41:59.916;--
arrival;10/11/2025, 07:42:05.360;0.00s;110;2025-11-10 07:42:05.360;--
arrival;10/11/2025, 07:42:06.527;0.00s;111;2025-11-10 07:42:06.527;--
arrival;10/11/2025, 07:42:07.908;0.00s;112;2025-11-10 07:42:07.908;--
arrival;10/11/2025, 07:42:10.776;0.00s;113;2025-11-10 07:42:10.776;--
arrival;10/11/2025, 07:42:29.669;0.00s;114;2025-11-10 07:42:29.669;--
