Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 07:47:50.893;0.00s;144;10/11/2025, 07:47:50.893;--
arrival;10/11/2025, 07:48:09.944;0.00s;145;10/11/2025, 07:48:09.944;--
arrival;10/11/2025, 07:48:11.743;0.00s;146;10/11/2025, 07:48:11.743;--
arrival;10/11/2025, 07:48:14.191;0.00s;147;10/11/2025, 07:48:14.191;--
arrival;10/11/2025, 07:48:27.742;0.00s;148;10/11/2025, 07:48:27.742;--
arrival;10/11/2025, 07:49:15.067;0.00s;149;10/11/2025, 07:49:15.067;--
arrival;10/11/2025, 07:49:17.885;0.00s;150;10/11/2025, 07:49:17.885;--
arrival;10/11/2025, 07:49:19.049;0.00s;151;10/11/2025, 07:49:19.049;--
arrival;10/11/2025, 07:49:20.014;0.00s;152;10/11/2025, 07:49:20.014;--
arrival;10/11/2025, 07:49:20.741;0.00s;153;10/11/2025, 07:49:20.741;--
arrival;10/11/2025, 07:49:29.321;0.00s;154;10/11/2025, 07:49:29.321;--
arrival;10/11/2025, 07:49:36.023;0.00s;155;10/11/2025, 07:49:36.023;--
arrival;10/11/2025, 07:49:55.203;0.00s;156;10/11/2025, 07:49:55.203;--
arrival;10/11/2025, 07:50:05.854;0.00s;157;10/11/2025, 07:50:05.854;--
arrival;10/11/2025, 07:50:07.003;0.00s;158;10/11/2025, 07:50:07.003;--
arrival;10/11/2025, 07:50:40.919;0.00s;159;10/11/2025, 07:50:40.919;--
arrival;10/11/2025, 07:50:44.546;0.00s;160;10/11/2025, 07:50:44.546;--
arrival;10/11/2025, 07:50:46.226;0.00s;161;10/11/2025, 07:50:46.226;--
arrival;10/11/2025, 07:51:12.081;0.00s;162;10/11/2025, 07:51:12.081;--
arrival;10/11/2025, 07:51:19.113;0.00s;163;10/11/2025, 07:51:19.113;--
arrival;10/11/2025, 07:51:19.919;0.00s;164;10/11/2025, 07:51:19.919;--
arrival;10/11/2025, 07:51:34.286;0.00s;165;10/11/2025, 07:51:34.286;--
arrival;10/11/2025, 07:51:39.092;0.00s;166;10/11/2025, 07:51:39.092;--
arrival;10/11/2025, 07:51:42.166;0.00s;167;10/11/2025, 07:51:42.166;--
arrival;10/11/2025, 07:51:52.586;0.00s;168;10/11/2025, 07:51:52.586;--
arrival;10/11/2025, 07:52:22.105;0.00s;169;10/11/2025, 07:52:22.105;--
arrival;10/11/2025, 07:52:22.528;0.00s;170;10/11/2025, 07:52:22.528;--
arrival;10/11/2025, 07:53:12.491;0.00s;171;10/11/2025, 07:53:12.491;--
arrival;10/11/2025, 07:53:18.562;0.00s;172;10/11/2025, 07:53:18.562;--
arrival;10/11/2025, 07:53:23.963;0.00s;173;10/11/2025, 07:53:23.963;--
arrival;10/11/2025, 07:53:24.852;0.00s;174;10/11/2025, 07:53:24.852;--
arrival;10/11/2025, 07:53:25.551;0.00s;175;10/11/2025, 07:53:25.551;--
arrival;10/11/2025, 07:53:26.222;0.00s;176;10/11/2025, 07:53:26.222;--
arrival;10/11/2025, 07:53:32.198;0.00s;177;10/11/2025, 07:53:32.198;--
arrival;10/11/2025, 07:53:41.919;0.00s;178;10/11/2025, 07:53:41.919;--
arrival;10/11/2025, 07:53:42.248;0.00s;179;10/11/2025, 07:53:42.248;--
arrival;10/11/2025, 07:54:05.397;0.00s;180;10/11/2025, 07:54:05.397;--
arrival;10/11/2025, 07:54:19.392;0.00s;181;10/11/2025, 07:54:19.392;--
arrival;10/11/2025, 07:54:20.104;0.00s;182;10/11/2025, 07:54:20.104;--
arrival;10/11/2025, 07:55:05.657;0.00s;183;10/11/2025, 07:55:05.657;--
arrival;10/11/2025, 07:55:13.409;0.00s;184;10/11/2025, 07:55:13.409;--
arrival;10/11/2025, 07:55:15.143;0.00s;185;10/11/2025, 07:55:15.143;--
arrival;10/11/2025, 07:55:29.126;0.00s;186;10/11/2025, 07:55:29.126;--
arrival;10/11/2025, 07:55:39.333;0.00s;187;10/11/2025, 07:55:39.333;--
arrival;10/11/2025, 07:55:40.504;0.00s;188;10/11/2025, 07:55:40.504;--
arrival;10/11/2025, 07:55:47.051;0.00s;189;10/11/2025, 07:55:47.051;--
arrival;10/11/2025, 07:55:51.546;0.00s;190;10/11/2025, 07:55:51.546;--
arrival;10/11/2025, 07:56:18.948;0.00s;191;10/11/2025, 07:56:18.948;--
arrival;10/11/2025, 07:57:08.653;0.00s;192;10/11/2025, 07:57:08.653;--
arrival;10/11/2025, 07:57:10.576;0.00s;193;10/11/2025, 07:57:10.576;--
arrival;10/11/2025, 07:57:12.302;0.00s;194;10/11/2025, 07:57:12.302;--
arrival;10/11/2025, 07:57:13.436;0.00s;195;10/11/2025, 07:57:13.436;--
arrival;10/11/2025, 07:57:14.336;0.00s;196;10/11/2025, 07:57:14.336;--
arrival;10/11/2025, 07:57:15.217;0.00s;197;10/11/2025, 07:57:15.217;--
arrival;10/11/2025, 07:57:15.844;0.00s;198;10/11/2025, 07:57:15.844;--
arrival;10/11/2025, 07:57:22.773;0.00s;199;10/11/2025, 07:57:22.773;--
arrival;10/11/2025, 07:57:37.945;0.00s;200;10/11/2025, 07:57:37.945;--
arrival;10/11/2025, 07:57:42.905;0.00s;201;10/11/2025, 07:57:42.905;--
arrival;10/11/2025, 07:57:43.964;0.00s;202;10/11/2025, 07:57:43.964;--
arrival;10/11/2025, 07:57:44.580;0.00s;203;10/11/2025, 07:57:44.580;--
arrival;10/11/2025, 07:57:45.533;0.00s;204;10/11/2025, 07:57:45.533;--
arrival;10/11/2025, 07:57:58.522;0.00s;205;10/11/2025, 07:57:58.522;--
arrival;10/11/2025, 07:58:09.776;0.00s;206;10/11/2025, 07:58:09.776;--
arrival;10/11/2025, 07:58:20.857;0.00s;207;10/11/2025, 07:58:20.857;--
arrival;10/11/2025, 07:58:34.590;0.00s;208;10/11/2025, 07:58:34.590;--
arrival;10/11/2025, 07:59:04.581;0.00s;209;10/11/2025, 07:59:04.581;--
arrival;10/11/2025, 07:59:07.772;0.00s;210;10/11/2025, 07:59:07.772;--
arrival;10/11/2025, 07:59:08.980;0.00s;211;10/11/2025, 07:59:08.980;--
arrival;10/11/2025, 07:59:11.750;0.00s;212;10/11/2025, 07:59:11.750;--
arrival;10/11/2025, 07:59:13.055;0.00s;213;10/11/2025, 07:59:13.055;--
arrival;10/11/2025, 07:59:14.712;0.00s;214;10/11/2025, 07:59:14.712;--
arrival;10/11/2025, 07:59:15.762;0.00s;215;10/11/2025, 07:59:15.762;--
arrival;10/11/2025, 07:59:20.578;0.00s;216;10/11/2025, 07:59:20.578;--
arrival;10/11/2025, 07:59:21.623;0.00s;217;10/11/2025, 07:59:21.623;--
arrival;10/11/2025, 07:59:22.782;0.00s;218;10/11/2025, 07:59:22.782;--
arrival;10/11/2025, 07:59:24.424;0.00s;219;10/11/2025, 07:59:24.424;--
arrival;10/11/2025, 07:59:26.778;0.00s;220;10/11/2025, 07:59:26.778;--
arrival;10/11/2025, 07:59:44.605;0.00s;221;10/11/2025, 07:59:44.605;--
arrival;10/11/2025, 07:59:48.451;0.00s;222;10/11/2025, 07:59:48.451;--
arrival;10/11/2025, 08:00:05.834;0.00s;223;10/11/2025, 08:00:05.834;--
arrival;10/11/2025, 08:00:52.616;0.00s;224;10/11/2025, 08:00:52.616;--
arrival;10/11/2025, 08:01:04.323;0.00s;225;10/11/2025, 08:01:04.323;--
arrival;10/11/2025, 08:01:06.484;0.00s;226;10/11/2025, 08:01:06.484;--
arrival;10/11/2025, 08:01:10.989;0.00s;227;10/11/2025, 08:01:10.989;--
arrival;10/11/2025, 08:01:16.070;0.00s;228;10/11/2025, 08:01:16.070;--
arrival;10/11/2025, 08:01:19.774;0.00s;229;10/11/2025, 08:01:19.774;--
arrival;10/11/2025, 08:01:27.927;0.00s;230;10/11/2025, 08:01:27.927;--
arrival;10/11/2025, 08:01:55.793;0.00s;231;10/11/2025, 08:01:55.793;--
arrival;10/11/2025, 08:01:58.738;0.00s;232;10/11/2025, 08:01:58.738;--
arrival;10/11/2025, 08:01:59.730;0.00s;233;10/11/2025, 08:01:59.730;--
arrival;10/11/2025, 08:02:13.797;0.00s;234;10/11/2025, 08:02:13.797;--
arrival;10/11/2025, 08:02:26.764;0.00s;235;10/11/2025, 08:02:26.764;--
arrival;10/11/2025, 08:02:45.341;0.00s;236;10/11/2025, 08:02:45.341;--
arrival;10/11/2025, 08:03:03.816;0.00s;237;10/11/2025, 08:03:03.816;--
arrival;10/11/2025, 08:03:06.273;0.00s;238;10/11/2025, 08:03:06.273;--
arrival;10/11/2025, 08:03:08.950;0.00s;239;10/11/2025, 08:03:08.950;--
arrival;10/11/2025, 08:03:12.147;0.00s;240;10/11/2025, 08:03:12.147;--
