Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;10/11/2025, 08:10:04.354;13.52s;142;10/11/2025, 08:10:04.354;10/11/2025, 08:10:17.870
service;10/11/2025, 08:10:18.555;13.92s;143;10/11/2025, 08:10:18.555;10/11/2025, 08:10:32.471
service;10/11/2025, 08:10:33.172;10.02s;144;10/11/2025, 08:10:33.172;10/11/2025, 08:10:43.190
service;10/11/2025, 08:10:43.783;15.09s;145;10/11/2025, 08:10:43.783;10/11/2025, 08:10:58.868
service;10/11/2025, 08:10:59.531;11.46s;146;10/11/2025, 08:10:59.531;10/11/2025, 08:11:10.992
service;10/11/2025, 08:11:11.488;23.29s;147;10/11/2025, 08:11:11.488;10/11/2025, 08:11:34.775
service;10/11/2025, 08:11:37.550;13.22s;148;10/11/2025, 08:11:37.550;10/11/2025, 08:11:50.775
service;10/11/2025, 08:11:51.670;14.21s;149;10/11/2025, 08:11:51.670;10/11/2025, 08:12:05.885
service;10/11/2025, 08:12:06.686;7.06s;150;10/11/2025, 08:12:06.686;10/11/2025, 08:12:13.746
service;10/11/2025, 08:12:14.895;9.46s;151;10/11/2025, 08:12:14.895;10/11/2025, 08:12:24.360
service;10/11/2025, 08:12:25.274;17.99s;152;10/11/2025, 08:12:25.274;10/11/2025, 08:12:43.260
service;10/11/2025, 08:12:43.984;19.31s;153;10/11/2025, 08:12:43.984;10/11/2025, 08:13:03.295
service;10/11/2025, 08:13:03.867;21.78s;154;10/11/2025, 08:13:03.867;10/11/2025, 08:13:25.645
service;10/11/2025, 08:13:26.682;15.48s;155;10/11/2025, 08:13:26.682;10/11/2025, 08:13:42.159
service;10/11/2025, 08:13:42.819;12.08s;156;10/11/2025, 08:13:42.819;10/11/2025, 08:13:54.903
service;10/11/2025, 08:13:55.759;14.96s;157;10/11/2025, 08:13:55.759;10/11/2025, 08:14:10.719
service;10/11/2025, 08:14:11.204;9.60s;158;10/11/2025, 08:14:11.204;10/11/2025, 08:14:20.801
service;10/11/2025, 08:14:21.737;22.89s;159;10/11/2025, 08:14:21.737;10/11/2025, 08:14:44.631
service;10/11/2025, 08:14:46.497;15.29s;160;10/11/2025, 08:14:46.497;10/11/2025, 08:15:01.787
service;10/11/2025, 08:15:02.886;18.90s;161;10/11/2025, 08:15:02.886;10/11/2025, 08:15:21.783
service;10/11/2025, 08:15:22.943;5.97s;162;10/11/2025, 08:15:22.943;10/11/2025, 08:15:28.911
service;10/11/2025, 08:15:29.746;15.82s;163;10/11/2025, 08:15:29.746;10/11/2025, 08:15:45.562
service;10/11/2025, 08:15:46.217;8.48s;164;10/11/2025, 08:15:46.217;10/11/2025, 08:15:54.701
service;10/11/2025, 08:15:55.977;5.15s;165;10/11/2025, 08:15:55.977;10/11/2025, 08:16:01.125
service;10/11/2025, 08:16:02.305;4.27s;166;10/11/2025, 08:16:02.305;10/11/2025, 08:16:06.574
service;10/11/2025, 08:16:06.922;9.10s;167;10/11/2025, 08:16:06.922;10/11/2025, 08:16:16.021
service;10/11/2025, 08:16:17.444;11.89s;168;10/11/2025, 08:16:17.444;10/11/2025, 08:16:29.333
service;10/11/2025, 08:16:30.053;8.62s;169;10/11/2025, 08:16:30.053;10/11/2025, 08:16:38.670
service;10/11/2025, 08:16:39.312;14.23s;170;10/11/2025, 08:16:39.312;10/11/2025, 08:16:53.539
service;10/11/2025, 08:16:54.175;18.27s;171;10/11/2025, 08:16:54.175;10/11/2025, 08:17:12.445
service;10/11/2025, 08:17:12.990;12.63s;172;10/11/2025, 08:17:12.990;10/11/2025, 08:17:25.619
service;10/11/2025, 08:17:26.255;5.47s;173;10/11/2025, 08:17:26.255;10/11/2025, 08:17:31.721
service;10/11/2025, 08:17:32.364;7.25s;174;10/11/2025, 08:17:32.364;10/11/2025, 08:17:39.610
service;10/11/2025, 08:17:40.140;4.24s;175;10/11/2025, 08:17:40.140;10/11/2025, 08:17:44.377
