Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;07/11/2025, 07:56:02.360;0.00s;184;07/11/2025, 07:56:02.360;--
arrival;07/11/2025, 07:56:19.632;0.00s;185;07/11/2025, 07:56:19.632;--
arrival;07/11/2025, 07:56:26.101;0.00s;186;07/11/2025, 07:56:26.101;--
arrival;07/11/2025, 07:56:52.396;0.00s;187;07/11/2025, 07:56:52.396;--
arrival;07/11/2025, 07:57:13.668;0.00s;188;07/11/2025, 07:57:13.668;--
arrival;07/11/2025, 07:57:18.120;0.00s;189;07/11/2025, 07:57:18.120;--
arrival;07/11/2025, 07:57:29.576;0.00s;190;07/11/2025, 07:57:29.576;--
arrival;07/11/2025, 07:57:42.418;0.00s;191;07/11/2025, 07:57:42.418;--
arrival;07/11/2025, 07:58:28.737;0.00s;192;07/11/2025, 07:58:28.737;--
arrival;07/11/2025, 07:58:43.758;0.00s;193;07/11/2025, 07:58:43.758;--
arrival;07/11/2025, 07:58:44.881;0.00s;194;07/11/2025, 07:58:44.881;--
arrival;07/11/2025, 07:59:29.744;0.00s;195;07/11/2025, 07:59:29.744;--
arrival;07/11/2025, 07:59:33.080;0.00s;196;07/11/2025, 07:59:33.080;--
arrival;07/11/2025, 07:59:52.391;0.00s;197;07/11/2025, 07:59:52.391;--
arrival;07/11/2025, 08:00:32.136;0.00s;198;07/11/2025, 08:00:32.136;--
arrival;07/11/2025, 08:00:48.339;0.00s;199;07/11/2025, 08:00:48.339;--
arrival;07/11/2025, 08:00:49.586;0.00s;200;07/11/2025, 08:00:49.586;--
arrival;07/11/2025, 08:00:50.799;0.00s;201;07/11/2025, 08:00:50.799;--
arrival;07/11/2025, 08:00:55.641;0.00s;202;07/11/2025, 08:00:55.641;--
arrival;07/11/2025, 08:01:02.444;0.00s;203;07/11/2025, 08:01:02.444;--
arrival;07/11/2025, 08:01:03.650;0.00s;204;07/11/2025, 08:01:03.650;--
arrival;07/11/2025, 08:01:21.086;0.00s;205;07/11/2025, 08:01:21.086;--
arrival;07/11/2025, 08:01:33.131;0.00s;206;07/11/2025, 08:01:33.131;--
arrival;07/11/2025, 08:01:37.121;0.00s;207;07/11/2025, 08:01:37.121;--
arrival;07/11/2025, 08:01:44.512;0.00s;208;07/11/2025, 08:01:44.512;--
arrival;07/11/2025, 08:01:48.847;0.00s;209;07/11/2025, 08:01:48.847;--
arrival;07/11/2025, 08:02:01.409;0.00s;210;07/11/2025, 08:02:01.409;--
arrival;07/11/2025, 08:02:36.100;0.00s;211;07/11/2025, 08:02:36.100;--
arrival;07/11/2025, 08:02:53.074;0.00s;212;07/11/2025, 08:02:53.074;--
arrival;07/11/2025, 08:03:32.762;0.00s;213;07/11/2025, 08:03:32.762;--
arrival;07/11/2025, 08:03:35.758;0.00s;214;07/11/2025, 08:03:35.758;--
arrival;07/11/2025, 08:04:43.093;0.00s;215;07/11/2025, 08:04:43.093;--
arrival;07/11/2025, 08:04:44.137;0.00s;216;07/11/2025, 08:04:44.137;--
arrival;07/11/2025, 08:04:44.876;0.00s;217;07/11/2025, 08:04:44.876;--
arrival;07/11/2025, 08:04:45.523;0.00s;218;07/11/2025, 08:04:45.523;--
arrival;07/11/2025, 08:04:49.149;0.00s;219;07/11/2025, 08:04:49.149;--
arrival;07/11/2025, 08:04:53.031;0.00s;220;07/11/2025, 08:04:53.031;--
arrival;07/11/2025, 08:04:58.404;0.00s;221;07/11/2025, 08:04:58.404;--
arrival;07/11/2025, 08:05:51.660;0.00s;222;07/11/2025, 08:05:51.660;--
arrival;07/11/2025, 08:06:07.697;0.00s;223;07/11/2025, 08:06:07.697;--
arrival;07/11/2025, 08:06:27.112;0.00s;224;07/11/2025, 08:06:27.112;--
arrival;07/11/2025, 08:07:52.260;0.00s;225;07/11/2025, 08:07:52.260;--
arrival;07/11/2025, 08:08:15.413;0.00s;226;07/11/2025, 08:08:15.413;--
arrival;07/11/2025, 08:08:18.017;0.00s;227;07/11/2025, 08:08:18.017;--
arrival;07/11/2025, 08:08:37.702;0.00s;228;07/11/2025, 08:08:37.702;--
arrival;07/11/2025, 08:08:46.920;0.00s;229;07/11/2025, 08:08:46.920;--
arrival;07/11/2025, 08:09:35.390;0.00s;230;07/11/2025, 08:09:35.390;--
arrival;07/11/2025, 08:09:55.051;0.00s;231;07/11/2025, 08:09:55.051;--
arrival;07/11/2025, 08:10:37.802;0.00s;232;07/11/2025, 08:10:37.802;--
