Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;05/11/2025, 16:41:03.459;0.00s;226;05/11/2025, 16:41:03.459;--
arrival;05/11/2025, 16:41:03.945;0.00s;227;05/11/2025, 16:41:03.945;--
arrival;05/11/2025, 16:41:06.611;0.00s;228;05/11/2025, 16:41:06.611;--
arrival;05/11/2025, 16:41:12.706;0.00s;229;05/11/2025, 16:41:12.706;--
arrival;05/11/2025, 16:41:13.797;0.00s;230;05/11/2025, 16:41:13.797;--
arrival;05/11/2025, 16:41:16.181;0.00s;231;05/11/2025, 16:41:16.181;--
arrival;05/11/2025, 16:41:17.901;0.00s;232;05/11/2025, 16:41:17.901;--
arrival;05/11/2025, 16:41:19.930;0.00s;233;05/11/2025, 16:41:19.930;--
arrival;05/11/2025, 16:41:22.036;0.00s;234;05/11/2025, 16:41:22.036;--
arrival;05/11/2025, 16:41:23.856;0.00s;235;05/11/2025, 16:41:23.856;--
arrival;05/11/2025, 16:41:25.705;0.00s;236;05/11/2025, 16:41:25.705;--
arrival;05/11/2025, 16:41:27.437;0.00s;237;05/11/2025, 16:41:27.437;--
arrival;05/11/2025, 16:41:30.411;0.00s;238;05/11/2025, 16:41:30.411;--
arrival;05/11/2025, 16:41:32.582;0.00s;239;05/11/2025, 16:41:32.582;--
arrival;05/11/2025, 16:41:33.895;0.00s;240;05/11/2025, 16:41:33.895;--
arrival;05/11/2025, 16:41:36.750;0.00s;241;05/11/2025, 16:41:36.750;--
arrival;05/11/2025, 16:41:38.772;0.00s;242;05/11/2025, 16:41:38.772;--
arrival;05/11/2025, 16:41:40.396;0.00s;243;05/11/2025, 16:41:40.396;--
arrival;05/11/2025, 16:41:43.724;0.00s;244;05/11/2025, 16:41:43.724;--
arrival;05/11/2025, 16:41:45.476;0.00s;245;05/11/2025, 16:41:45.476;--
arrival;05/11/2025, 16:41:47.170;0.00s;246;05/11/2025, 16:41:47.170;--
arrival;05/11/2025, 16:41:49.293;0.00s;247;05/11/2025, 16:41:49.293;--
arrival;05/11/2025, 16:41:51.030;0.00s;248;05/11/2025, 16:41:51.030;--
arrival;05/11/2025, 16:41:53.720;0.00s;249;05/11/2025, 16:41:53.720;--
arrival;05/11/2025, 16:41:55.699;0.00s;250;05/11/2025, 16:41:55.699;--
arrival;05/11/2025, 16:41:58.102;0.00s;251;05/11/2025, 16:41:58.102;--
arrival;05/11/2025, 16:42:00.689;0.00s;252;05/11/2025, 16:42:00.689;--
arrival;05/11/2025, 16:42:02.546;0.00s;253;05/11/2025, 16:42:02.546;--
arrival;05/11/2025, 16:42:05.663;0.00s;254;05/11/2025, 16:42:05.663;--
arrival;05/11/2025, 16:42:07.607;0.00s;255;05/11/2025, 16:42:07.607;--
arrival;05/11/2025, 16:42:08.879;0.00s;256;05/11/2025, 16:42:08.879;--
arrival;05/11/2025, 16:42:10.128;0.00s;257;05/11/2025, 16:42:10.128;--
arrival;05/11/2025, 16:42:23.051;0.00s;258;05/11/2025, 16:42:23.051;--
arrival;05/11/2025, 16:42:28.142;0.00s;259;05/11/2025, 16:42:28.142;--
arrival;05/11/2025, 16:42:30.732;0.00s;260;05/11/2025, 16:42:30.732;--
arrival;05/11/2025, 16:42:39.369;0.00s;261;05/11/2025, 16:42:39.369;--
arrival;05/11/2025, 16:43:06.845;0.00s;262;05/11/2025, 16:43:06.845;--
arrival;05/11/2025, 16:43:12.396;0.00s;263;05/11/2025, 16:43:12.396;--
arrival;05/11/2025, 16:43:13.613;0.00s;264;05/11/2025, 16:43:13.613;--
arrival;05/11/2025, 16:43:17.624;0.00s;265;05/11/2025, 16:43:17.624;--
arrival;05/11/2025, 16:43:19.122;0.00s;266;05/11/2025, 16:43:19.122;--
arrival;05/11/2025, 16:43:22.354;0.00s;267;05/11/2025, 16:43:22.354;--
arrival;05/11/2025, 16:43:24.185;0.00s;268;05/11/2025, 16:43:24.185;--
arrival;05/11/2025, 16:43:25.575;0.00s;269;05/11/2025, 16:43:25.575;--
arrival;05/11/2025, 16:43:28.292;0.00s;270;05/11/2025, 16:43:28.292;--
arrival;05/11/2025, 16:43:30.279;0.00s;271;05/11/2025, 16:43:30.279;--
arrival;05/11/2025, 16:43:32.523;0.00s;272;05/11/2025, 16:43:32.523;--
arrival;05/11/2025, 16:43:34.503;0.00s;273;05/11/2025, 16:43:34.503;--
arrival;05/11/2025, 16:43:36.788;0.00s;274;05/11/2025, 16:43:36.788;--
arrival;05/11/2025, 16:43:39.641;0.00s;275;05/11/2025, 16:43:39.641;--
arrival;05/11/2025, 16:43:41.419;0.00s;276;05/11/2025, 16:43:41.419;--
arrival;05/11/2025, 16:43:43.187;0.00s;277;05/11/2025, 16:43:43.187;--
arrival;05/11/2025, 16:43:45.188;0.00s;278;05/11/2025, 16:43:45.188;--
arrival;05/11/2025, 16:43:50.098;0.00s;279;05/11/2025, 16:43:50.098;--
arrival;05/11/2025, 16:43:51.905;0.00s;280;05/11/2025, 16:43:51.905;--
arrival;05/11/2025, 16:43:53.525;0.00s;281;05/11/2025, 16:43:53.525;--
arrival;05/11/2025, 16:43:54.770;0.00s;282;05/11/2025, 16:43:54.770;--
arrival;05/11/2025, 16:43:56.283;0.00s;283;05/11/2025, 16:43:56.283;--
arrival;05/11/2025, 16:43:58.200;0.00s;284;05/11/2025, 16:43:58.200;--
arrival;05/11/2025, 16:44:00.525;0.00s;285;05/11/2025, 16:44:00.525;--
arrival;05/11/2025, 16:44:01.628;0.00s;286;05/11/2025, 16:44:01.628;--
arrival;05/11/2025, 16:44:04.291;0.00s;287;05/11/2025, 16:44:04.291;--
arrival;05/11/2025, 16:44:07.200;0.00s;288;05/11/2025, 16:44:07.200;--
arrival;05/11/2025, 16:44:09.642;0.00s;289;05/11/2025, 16:44:09.642;--
arrival;05/11/2025, 16:44:11.378;0.00s;290;05/11/2025, 16:44:11.378;--
arrival;05/11/2025, 16:44:13.519;0.00s;291;05/11/2025, 16:44:13.519;--
arrival;05/11/2025, 16:44:15.277;0.00s;292;05/11/2025, 16:44:15.277;--
