Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;05/11/2025, 16:35:22.617;1.54s;121;05/11/2025, 16:35:22.617;05/11/2025, 16:35:24.161
service;05/11/2025, 16:35:24.464;0.99s;122;05/11/2025, 16:35:24.464;05/11/2025, 16:35:25.458
service;05/11/2025, 16:35:25.817;1.44s;123;05/11/2025, 16:35:25.817;05/11/2025, 16:35:27.253
service;05/11/2025, 16:35:27.676;2.24s;124;05/11/2025, 16:35:27.676;05/11/2025, 16:35:29.914
service;05/11/2025, 16:35:30.471;1.77s;125;05/11/2025, 16:35:30.471;05/11/2025, 16:35:32.237
service;05/11/2025, 16:35:32.842;1.36s;126;05/11/2025, 16:35:32.842;05/11/2025, 16:35:34.199
service;05/11/2025, 16:35:34.551;1.11s;127;05/11/2025, 16:35:34.551;05/11/2025, 16:35:35.663
service;05/11/2025, 16:35:36.275;1.02s;128;05/11/2025, 16:35:36.275;05/11/2025, 16:35:37.294
service;05/11/2025, 16:35:37.896;1.13s;129;05/11/2025, 16:35:37.896;05/11/2025, 16:35:39.027
service;05/11/2025, 16:35:39.838;2.61s;130;05/11/2025, 16:35:39.838;05/11/2025, 16:35:42.446
service;05/11/2025, 16:35:44.332;2.78s;131;05/11/2025, 16:35:44.332;05/11/2025, 16:35:47.111
service;05/11/2025, 16:35:47.985;1.72s;132;05/11/2025, 16:35:47.985;05/11/2025, 16:35:49.700
service;05/11/2025, 16:35:50.290;1.46s;133;05/11/2025, 16:35:50.290;05/11/2025, 16:35:51.749
service;05/11/2025, 16:35:52.276;2.54s;134;05/11/2025, 16:35:52.276;05/11/2025, 16:35:54.812
service;05/11/2025, 16:35:55.564;1.61s;135;05/11/2025, 16:35:55.564;05/11/2025, 16:35:57.170
service;05/11/2025, 16:35:57.702;1.04s;136;05/11/2025, 16:35:57.702;05/11/2025, 16:35:58.745
service;05/11/2025, 16:35:59.243;1.25s;137;05/11/2025, 16:35:59.243;05/11/2025, 16:36:00.491
service;05/11/2025, 16:36:00.739;1.36s;138;05/11/2025, 16:36:00.739;05/11/2025, 16:36:02.103
service;05/11/2025, 16:36:02.829;1.88s;139;05/11/2025, 16:36:02.829;05/11/2025, 16:36:04.709
service;05/11/2025, 16:36:05.411;1.00s;140;05/11/2025, 16:36:05.411;05/11/2025, 16:36:06.412
service;05/11/2025, 16:36:06.685;1.40s;141;05/11/2025, 16:36:06.685;05/11/2025, 16:36:08.084
service;05/11/2025, 16:36:08.354;1.24s;142;05/11/2025, 16:36:08.354;05/11/2025, 16:36:09.593
service;05/11/2025, 16:36:10.769;2.27s;143;05/11/2025, 16:36:10.769;05/11/2025, 16:36:13.040
service;05/11/2025, 16:36:14.810;2.12s;144;05/11/2025, 16:36:14.810;05/11/2025, 16:36:16.927
service;05/11/2025, 16:36:19.168;2.14s;145;05/11/2025, 16:36:19.168;05/11/2025, 16:36:21.311
service;05/11/2025, 16:36:29.468;1.06s;146;05/11/2025, 16:36:29.468;05/11/2025, 16:36:30.530
service;05/11/2025, 16:36:31.208;2.90s;147;05/11/2025, 16:36:31.208;05/11/2025, 16:36:34.108
service;05/11/2025, 16:36:52.535;1.96s;148;05/11/2025, 16:36:52.535;05/11/2025, 16:36:54.495
service;05/11/2025, 16:36:58.452;1.86s;149;05/11/2025, 16:36:58.452;05/11/2025, 16:37:00.313
service;05/11/2025, 16:37:00.980;1.21s;150;05/11/2025, 16:37:00.980;05/11/2025, 16:37:02.191
service;05/11/2025, 16:37:06.064;1.09s;151;05/11/2025, 16:37:06.064;05/11/2025, 16:37:07.154
service;05/11/2025, 16:37:09.947;1.08s;152;05/11/2025, 16:37:09.947;05/11/2025, 16:37:11.029
service;05/11/2025, 16:37:11.587;0.88s;153;05/11/2025, 16:37:11.587;05/11/2025, 16:37:12.462
service;05/11/2025, 16:37:13.145;1.03s;154;05/11/2025, 16:37:13.145;05/11/2025, 16:37:14.177
service;05/11/2025, 16:37:14.332;1.11s;155;05/11/2025, 16:37:14.332;05/11/2025, 16:37:15.442
service;05/11/2025, 16:37:16.536;1.41s;156;05/11/2025, 16:37:16.536;05/11/2025, 16:37:17.944
service;05/11/2025, 16:37:18.608;1.71s;157;05/11/2025, 16:37:18.608;05/11/2025, 16:37:20.321
service;05/11/2025, 16:37:20.570;1.50s;158;05/11/2025, 16:37:20.570;05/11/2025, 16:37:22.072
service;05/11/2025, 16:37:23.980;1.51s;159;05/11/2025, 16:37:23.980;05/11/2025, 16:37:25.488
service;05/11/2025, 16:37:27.158;1.76s;160;05/11/2025, 16:37:27.158;05/11/2025, 16:37:28.923
service;05/11/2025, 16:37:29.130;1.17s;161;05/11/2025, 16:37:29.130;05/11/2025, 16:37:30.300
service;05/11/2025, 16:37:30.641;1.02s;162;05/11/2025, 16:37:30.641;05/11/2025, 16:37:31.663
service;05/11/2025, 16:37:34.054;1.68s;163;05/11/2025, 16:37:34.054;05/11/2025, 16:37:35.731
